2623,181,10,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2624,166,NULL,10:00.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2625,153,10,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2626,155,0,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2627,183,25,10:00.0,運営中,00:00.0,00:00.0,発行中,10:00.0,10:00.0
2628,195,10,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2629,162,90,10:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2630,184,80,10:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2631,178,0,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2632,194,NULL,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2633,161,5,10:00.0,運営中,00:00.0,45:00.0,NULL,NULL,NULL
2634,180,0,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2635,185,50,10:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2636,160,70,10:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2637,163,20,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2638,168,10,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2639,164,40,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2640,174,65,10:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2641,191,NULL,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2642,171,40,10:00.0,運営中,00:00.0,00:00.0,発行中,00:00.0,00:00.0
2643,167,10,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2644,176,0,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2645,189,70,10:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2646,175,30,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2647,165,20,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2648,169,30,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2649,159,5,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2650,156,5,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2651,234,15,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2652,202,NULL,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2653,222,160,10:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2654,236,5,10:00.0,運営中,30:00.0,00:00.0,NULL,NULL,NULL
2655,235,5,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2656,220,10,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2657,239,10,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2658,238,20,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2659,223,170,10:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2660,243,140,10:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2661,246,45,10:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2662,232,15,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2663,231,5,10:00.0,運営中,30:00.0,00:00.0,NULL,NULL,NULL
2664,228,5,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2665,227,5,10:00.0,運営中,00:00.0,30:00.0,NULL,NULL,NULL
2666,229,5,10:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2667,218,120,10:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2668,247,40,10:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2669,233,NULL,10:01.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2670,244,NULL,10:01.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2671,245,5,10:01.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2672,237,35,10:01.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2673,240,25,10:01.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2674,226,30,10:01.0,運営中,30:00.0,00:00.0,発行中,50:00.0,30:00.0
2675,221,20,10:01.0,運営中,15:00.0,25:00.0,発行中,00:00.0,20:00.0
2676,242,NULL,10:01.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2677,241,15,10:01.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2678,230,15,10:01.0,運営中,00:00.0,45:00.0,NULL,NULL,NULL
2679,224,25,10:01.0,運営中,00:00.0,00:00.0,発行中,35:00.0,00:00.0
2680,219,200,10:01.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2681,173,10,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2682,172,NULL,10:59.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2683,157,5,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2684,154,25,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2685,151,NULL,10:59.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2686,152,5,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2687,158,5,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2688,179,20,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2689,170,NULL,10:59.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2690,181,10,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2691,166,NULL,10:59.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2692,153,10,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2693,155,0,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2694,183,25,10:59.0,運営中,00:00.0,00:00.0,発行中,10:00.0,10:00.0
2695,195,10,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2696,162,90,10:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2697,184,80,10:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2698,178,0,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2699,194,NULL,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2700,161,5,10:59.0,運営中,00:00.0,45:00.0,NULL,NULL,NULL
2701,180,0,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2702,185,50,10:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2703,160,70,10:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2704,163,20,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2705,168,10,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2706,164,40,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2707,174,65,10:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2708,191,NULL,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2709,171,40,10:59.0,運営中,00:00.0,00:00.0,発行中,00:00.0,00:00.0
2710,167,10,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2711,176,0,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2712,189,70,10:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2713,175,30,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2714,165,20,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2715,169,30,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2716,159,5,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2717,156,5,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2718,234,15,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2719,202,NULL,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2720,222,160,10:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2721,236,5,10:59.0,運営中,30:00.0,00:00.0,NULL,NULL,NULL
2722,235,5,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2723,220,10,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2724,239,10,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2725,238,20,10:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2726,223,170,10:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2727,243,140,10:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2728,246,45,11:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2729,232,15,11:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2730,231,5,11:00.0,運営中,30:00.0,00:00.0,NULL,NULL,NULL
2731,228,5,11:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2732,227,5,11:00.0,運営中,00:00.0,30:00.0,NULL,NULL,NULL
2733,229,5,11:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2734,218,120,11:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2735,247,40,11:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2736,233,NULL,11:00.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2737,244,NULL,11:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2738,245,5,11:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2739,237,35,11:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2740,240,25,11:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2741,226,30,11:00.0,運営中,30:00.0,00:00.0,発行中,50:00.0,30:00.0
2742,221,20,11:00.0,運営中,15:00.0,25:00.0,発行中,00:00.0,20:00.0
2743,242,NULL,11:00.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2744,241,15,11:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2745,230,15,11:00.0,運営中,00:00.0,45:00.0,NULL,NULL,NULL
2746,224,25,11:00.0,運営中,00:00.0,00:00.0,発行中,35:00.0,00:00.0
2747,219,200,11:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2748,173,10,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2749,172,NULL,11:59.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2750,157,5,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2751,154,25,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2752,151,NULL,11:59.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2753,152,20,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2754,158,5,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2755,179,20,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2756,170,NULL,11:59.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2757,181,10,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2758,166,NULL,11:59.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2759,153,10,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2760,155,0,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2761,183,25,11:59.0,運営中,00:00.0,00:00.0,発行中,15:00.0,15:00.0
2762,195,10,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2763,162,90,11:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2764,184,70,11:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2765,178,0,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2766,194,NULL,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2767,161,5,11:59.0,運営中,00:00.0,45:00.0,NULL,NULL,NULL
2768,180,0,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2769,185,50,11:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2770,160,70,11:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2771,163,20,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2772,168,10,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2773,164,40,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2774,174,60,11:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2775,191,NULL,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2776,171,40,11:59.0,運営中,00:00.0,00:00.0,発行中,10:00.0,10:00.0
2777,167,10,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2778,176,0,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2779,189,70,11:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2780,175,30,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2781,165,20,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2782,169,30,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2783,159,5,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2784,156,5,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2785,234,20,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2786,202,NULL,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2787,222,160,11:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2788,236,5,11:59.0,運営中,30:00.0,00:00.0,NULL,NULL,NULL
2789,235,5,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2790,220,10,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2791,239,10,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2792,238,20,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2793,223,170,11:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2794,243,140,11:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2795,246,45,11:59.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2796,232,15,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2797,231,5,11:59.0,運営中,30:00.0,00:00.0,NULL,NULL,NULL
2798,228,5,11:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2799,227,5,11:59.0,運営中,00:00.0,30:00.0,NULL,NULL,NULL
2800,229,5,12:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2801,218,120,12:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2802,247,40,12:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2803,233,NULL,12:00.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2804,244,NULL,12:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2805,245,5,12:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2806,237,35,12:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2807,240,25,12:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2808,226,30,12:00.0,運営中,30:00.0,00:00.0,発行中,00:00.0,30:00.0
2809,221,15,12:00.0,運営中,15:00.0,25:00.0,発行中,00:00.0,20:00.0
2810,242,NULL,12:00.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2811,241,15,12:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2812,230,10,12:00.0,運営中,00:00.0,45:00.0,NULL,NULL,NULL
2813,224,25,12:00.0,運営中,00:00.0,00:00.0,発行中,35:00.0,00:00.0
2814,219,200,12:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2815,173,10,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2816,172,NULL,13:00.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2817,157,5,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2818,154,25,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2819,151,NULL,13:00.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2820,152,20,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2821,158,5,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2822,179,20,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2823,170,NULL,13:00.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2824,181,10,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2825,166,NULL,13:00.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2826,153,10,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2827,155,0,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2828,183,25,13:00.0,運営中,00:00.0,00:00.0,発行中,15:00.0,15:00.0
2829,195,10,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2830,162,90,13:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2831,184,70,13:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2832,178,0,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2833,194,NULL,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2834,161,5,13:00.0,運営中,00:00.0,45:00.0,NULL,NULL,NULL
2835,180,0,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2836,185,50,13:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2837,160,70,13:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2838,163,20,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2839,168,10,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2840,164,40,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2841,174,60,13:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2842,191,NULL,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2843,171,40,13:00.0,運営中,00:00.0,00:00.0,発行中,10:00.0,10:00.0
2844,167,10,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2845,176,0,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2846,189,70,13:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2847,175,30,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2848,165,20,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2849,169,30,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2850,159,5,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2851,156,5,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2852,234,20,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2853,202,NULL,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2854,222,160,13:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2855,236,5,13:00.0,運営中,30:00.0,00:00.0,NULL,NULL,NULL
2856,235,5,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2857,220,10,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2858,239,10,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2859,238,20,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2860,223,170,13:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2861,243,140,13:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2862,246,45,13:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2863,232,15,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2864,231,5,13:00.0,運営中,30:00.0,00:00.0,NULL,NULL,NULL
2865,228,5,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2866,227,5,13:00.0,運営中,00:00.0,30:00.0,NULL,NULL,NULL
2867,229,5,13:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2868,218,120,13:01.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2869,247,40,13:01.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2870,233,NULL,13:01.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2871,244,NULL,13:01.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2872,245,5,13:01.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2873,237,35,13:01.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2874,240,25,13:01.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2875,226,30,13:01.0,運営中,30:00.0,00:00.0,発行中,00:00.0,30:00.0
2876,221,15,13:01.0,運営中,15:00.0,25:00.0,発行中,00:00.0,20:00.0
2877,242,NULL,13:01.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2878,241,15,13:01.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2879,230,10,13:01.0,運営中,00:00.0,45:00.0,NULL,NULL,NULL
2880,224,25,13:01.0,運営中,00:00.0,00:00.0,発行中,35:00.0,00:00.0
2881,219,200,13:01.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2882,173,10,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2883,172,NULL,14:00.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2884,157,5,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2885,154,25,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2886,151,NULL,14:00.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2887,152,20,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2888,158,5,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2889,179,20,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2890,170,NULL,14:00.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2891,181,10,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2892,166,NULL,14:00.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2893,153,10,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2894,155,0,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2895,183,25,14:00.0,運営中,00:00.0,00:00.0,発行中,15:00.0,15:00.0
2896,195,10,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2897,162,90,14:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2898,184,70,14:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2899,178,0,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2900,194,NULL,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2901,161,5,14:00.0,運営中,00:00.0,45:00.0,NULL,NULL,NULL
2902,180,0,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2903,185,50,14:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2904,160,80,14:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2905,163,20,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2906,168,15,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2907,164,35,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2908,174,60,14:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2909,191,NULL,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2910,171,40,14:00.0,運営中,00:00.0,00:00.0,発行中,15:00.0,15:00.0
2911,167,10,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2912,176,0,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2913,189,70,14:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2914,175,30,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2915,165,20,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2916,169,20,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2917,159,5,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2918,156,5,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2919,234,20,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2920,202,NULL,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2921,222,160,14:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2922,236,5,14:00.0,運営中,30:00.0,00:00.0,NULL,NULL,NULL
2923,235,5,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2924,220,10,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2925,239,10,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2926,238,20,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2927,223,170,14:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2928,243,140,14:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2929,246,45,14:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2930,232,15,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2931,231,10,14:00.0,運営中,30:00.0,00:00.0,NULL,NULL,NULL
2932,228,5,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2933,227,5,14:00.0,運営中,00:00.0,30:00.0,NULL,NULL,NULL
2934,229,5,14:00.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2935,218,120,14:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2936,247,40,14:00.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2937,233,NULL,14:00.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2938,244,NULL,14:01.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2939,245,5,14:01.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2940,237,35,14:01.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2941,240,25,14:01.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2942,226,30,14:01.0,運営中,30:00.0,00:00.0,発行中,00:00.0,30:00.0
2943,221,15,14:01.0,運営中,15:00.0,25:00.0,発行中,00:00.0,20:00.0
2944,242,NULL,14:01.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2945,241,15,14:01.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2946,230,10,14:01.0,運営中,00:00.0,45:00.0,NULL,NULL,NULL
2947,224,25,14:01.0,運営中,00:00.0,00:00.0,発行中,35:00.0,00:00.0
2948,219,200,14:01.0,運営中,00:00.0,00:00.0,発行終亁ENULL,NULL,
2949,173,10,14:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2950,172,NULL,14:59.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
2951,157,5,14:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2952,154,25,14:59.0,運営中,00:00.0,00:00.0,NULL,NULL,NULL
2953,151,NULL,14:59.0,運営・公演中止,NULL,NULL,NULL,NULL,NULL
