id,facility_code,standby_time,time,operating_status,operating_status_start,operating_status_end,facility_fastpass_status,facility_fastpass_start,facility_fastpass_end
11777,227,NULL,"2020-02-18 17:26:00.000000",案内終了,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
11778,229,NULL,"2020-02-18 17:26:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11779,218,90,"2020-02-18 17:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11780,247,25,"2020-02-18 17:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11781,233,NULL,"2020-02-18 17:26:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
11782,244,NULL,"2020-02-18 17:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11783,245,NULL,"2020-02-18 17:26:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
11784,237,30,"2020-02-18 17:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11785,240,25,"2020-02-18 17:26:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11786,226,30,"2020-02-18 17:26:00.000000",運営中,10:30:00.000000,19:00:00.000000,発行終了,NULL,NULL
11787,221,35,"2020-02-18 17:26:00.000000",運営中,10:15:00.000000,18:25:00.000000,発行終了,NULL,NULL
11788,242,NULL,"2020-02-18 17:26:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
11789,241,15,"2020-02-18 17:26:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11790,230,NULL,"2020-02-18 17:26:01.000000",案内終了,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
11791,224,20,"2020-02-18 17:26:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11792,219,NULL,"2020-02-18 17:26:01.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11830,234,10,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11831,202,NULL,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11832,222,100,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11833,236,5,"2020-02-18 17:26:59.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
11834,235,5,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11835,220,10,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11836,239,10,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11837,238,15,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11838,223,NULL,"2020-02-18 17:26:59.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11839,243,NULL,"2020-02-18 17:26:59.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11840,246,45,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11841,232,5,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11842,231,10,"2020-02-18 17:26:59.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
11843,228,20,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11844,227,NULL,"2020-02-18 17:26:59.000000",案内終了,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
11845,229,NULL,"2020-02-18 17:26:59.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11846,218,90,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11847,247,25,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11848,233,NULL,"2020-02-18 17:26:59.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
11849,244,NULL,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11850,245,NULL,"2020-02-18 17:26:59.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
11851,237,30,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11852,240,25,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11853,226,30,"2020-02-18 17:26:59.000000",運営中,10:30:00.000000,19:00:00.000000,発行終了,NULL,NULL
11854,221,35,"2020-02-18 17:26:59.000000",運営中,10:15:00.000000,18:25:00.000000,発行終了,NULL,NULL
11855,242,NULL,"2020-02-18 17:26:59.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
11856,241,15,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11857,230,NULL,"2020-02-18 17:26:59.000000",案内終了,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
11858,224,20,"2020-02-18 17:26:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11859,219,NULL,"2020-02-18 17:27:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11897,234,10,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11898,202,NULL,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11899,222,100,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11900,236,5,"2020-02-18 17:28:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
11901,235,5,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11902,220,10,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11903,239,10,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11904,238,15,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11905,223,NULL,"2020-02-18 17:28:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11906,243,NULL,"2020-02-18 17:28:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11907,246,45,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11908,232,5,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11909,231,10,"2020-02-18 17:28:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
11910,228,20,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11911,227,NULL,"2020-02-18 17:28:00.000000",案内終了,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
11912,229,NULL,"2020-02-18 17:28:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11913,218,90,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11914,247,25,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11915,233,NULL,"2020-02-18 17:28:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
11916,244,NULL,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11917,245,NULL,"2020-02-18 17:28:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
11918,237,30,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11919,240,20,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11920,226,35,"2020-02-18 17:28:00.000000",運営中,10:30:00.000000,19:00:00.000000,発行終了,NULL,NULL
11921,221,30,"2020-02-18 17:28:00.000000",運営中,10:15:00.000000,18:25:00.000000,発行終了,NULL,NULL
11922,242,NULL,"2020-02-18 17:28:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
11923,241,15,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11924,230,NULL,"2020-02-18 17:28:00.000000",案内終了,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
11925,224,20,"2020-02-18 17:28:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11926,219,NULL,"2020-02-18 17:28:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11964,234,10,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11965,202,NULL,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11966,222,100,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11967,236,5,"2020-02-18 17:29:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
11968,235,5,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11969,220,10,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11970,239,10,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11971,238,15,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11972,223,NULL,"2020-02-18 17:29:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11973,243,NULL,"2020-02-18 17:29:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11974,246,45,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11975,232,5,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11976,231,10,"2020-02-18 17:29:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
11977,228,20,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11978,227,NULL,"2020-02-18 17:29:00.000000",案内終了,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
11979,229,NULL,"2020-02-18 17:29:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11980,218,90,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11981,247,25,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11982,233,NULL,"2020-02-18 17:29:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
11983,244,NULL,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11984,245,NULL,"2020-02-18 17:29:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
11985,237,30,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11986,240,20,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11987,226,35,"2020-02-18 17:29:00.000000",運営中,10:30:00.000000,19:00:00.000000,発行終了,NULL,NULL
11988,221,30,"2020-02-18 17:29:00.000000",運営中,10:15:00.000000,18:25:00.000000,発行終了,NULL,NULL
11989,242,NULL,"2020-02-18 17:29:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
11990,241,15,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
11991,230,NULL,"2020-02-18 17:29:00.000000",案内終了,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
11992,224,20,"2020-02-18 17:29:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
11993,219,NULL,"2020-02-18 17:29:01.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12031,234,5,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12032,202,NULL,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12033,222,100,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
12034,236,5,"2020-02-18 17:30:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
12035,235,5,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12036,220,15,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12037,239,10,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12038,238,15,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12039,223,NULL,"2020-02-18 17:30:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12040,243,NULL,"2020-02-18 17:30:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12041,246,15,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
12042,232,5,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12043,231,10,"2020-02-18 17:30:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
12044,228,20,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12045,227,NULL,"2020-02-18 17:30:00.000000",案内終了,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
12046,229,NULL,"2020-02-18 17:30:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12047,218,90,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
12048,247,25,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
12049,233,NULL,"2020-02-18 17:30:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
12050,244,NULL,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12051,245,NULL,"2020-02-18 17:30:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
12052,237,30,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12053,240,20,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12054,226,35,"2020-02-18 17:30:00.000000",運営中,10:30:00.000000,19:00:00.000000,発行終了,NULL,NULL
12055,221,30,"2020-02-18 17:30:00.000000",運営中,10:15:00.000000,18:25:00.000000,発行終了,NULL,NULL
12056,242,NULL,"2020-02-18 17:30:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
12057,241,15,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12058,230,NULL,"2020-02-18 17:30:00.000000",案内終了,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
12059,224,20,"2020-02-18 17:30:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
12060,219,NULL,"2020-02-18 17:30:01.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12098,234,5,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12099,202,NULL,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12100,222,100,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
12101,236,5,"2020-02-18 17:31:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
12102,235,5,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12103,220,15,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12104,239,10,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12105,238,15,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12106,223,NULL,"2020-02-18 17:31:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12107,243,NULL,"2020-02-18 17:31:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12108,246,15,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
12109,232,5,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12110,231,10,"2020-02-18 17:31:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
12111,228,20,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12112,227,NULL,"2020-02-18 17:31:00.000000",案内終了,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
12113,229,NULL,"2020-02-18 17:31:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12114,218,90,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
12115,247,25,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
12116,233,NULL,"2020-02-18 17:31:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
12117,244,NULL,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12118,245,NULL,"2020-02-18 17:31:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
12119,237,30,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12120,240,20,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12121,226,35,"2020-02-18 17:31:00.000000",運営中,10:30:00.000000,19:00:00.000000,発行終了,NULL,NULL
12122,221,30,"2020-02-18 17:31:00.000000",運営中,10:15:00.000000,18:25:00.000000,発行終了,NULL,NULL
12123,242,NULL,"2020-02-18 17:31:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
12124,241,15,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12125,230,NULL,"2020-02-18 17:31:00.000000",案内終了,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
12126,224,20,"2020-02-18 17:31:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
12127,219,NULL,"2020-02-18 17:31:01.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12165,234,5,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12166,202,NULL,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12167,222,100,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
12168,236,5,"2020-02-18 17:32:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
12169,235,5,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12170,220,15,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12171,239,10,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12172,238,15,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12173,223,NULL,"2020-02-18 17:32:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12174,243,NULL,"2020-02-18 17:32:00.000000",ファストパスエントランスのみ案内中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12175,246,15,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
12176,232,5,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12177,231,10,"2020-02-18 17:32:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
12178,228,20,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12179,227,NULL,"2020-02-18 17:32:00.000000",案内終了,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
12180,229,NULL,"2020-02-18 17:32:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12181,218,90,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
12182,247,25,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
12183,233,NULL,"2020-02-18 17:32:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
12184,244,NULL,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12185,245,NULL,"2020-02-18 17:32:00.000000",案内終了,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
12186,237,30,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12187,240,20,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
12188,226,25,"2020-02-18 17:32:00.000000",運営中,10:30:00.000000,19:00:00.000000,発行終了,NULL,NULL
12189,221,25,"2020-02-18 17:32:00.000000",運営中,10:15:00.000000,18:25:00.000000,発行終了,NULL,NULL
12190,242,NULL,"2020-02-18 17:32:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
12191,241,15,"2020-02-18 17:32:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
